uniq_id,product_name,product_category_tree,pid,retail_price,discounted_price,discount,description,overall_rating,brand,product_specifications,percentage_discount
c2a3e12fe1dcea2953d1e10ce01c83d1,akshadha girl's a-line dress,"['clothing', ""kids' clothing"", 'girls wear', 'dresses & skirts', 'dresses', 'akshadha dresses']",dreedsn2exzfydpa,799.0,799.0,0.0,akshadha girl's a-line dress - buy red akshadha girl's a-line dress for only rs. 799 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,no rating available,unbranded,ideal for: girl's occasion: party type: a-line fabric: net length: mini/short,0.0
8f201b33e774e285472dac5bd2e07c5b,de kafal girl's gathered dress,"['clothing', ""kids' clothing"", 'girls wear', 'dresses & skirts', 'dresses', 'de kafal dresses']",dreecuw7pkbtzpra,1299.0,799.0,38.49,de kafal girl's gathered dress - buy multicolor de kafal girl's gathered dress for only rs. 1299 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,no rating available,unbranded,ideal for: girl's occasion: party type: gathered fabric: cotton length: midi/knee length,38.49114703618168
026c96df5085ecf667f0a43ed0d337d0,rute floral print women's round neck t-shirt,"['clothing', ""women's clothing"", 'western wear', 'shirts, tops & tunics', 'polos & t-shirts', 'rute polos & t-shirts']",tshedjxpn4hnt2up,1299.0,599.0,53.89,"rute floral print women's round neck t-shirt
                         price: rs. 599
				
			rute floral print t shirt
rute floral print t shirt",no rating available,unbranded,ideal for: women's occasion: casual pattern: floral print type: round neck fabric: viscose lycra fit: regular sleeve: full sleeve number of contents in sales package: pack of 1 style code: tpflo,53.88760585065435
45c420e9739bc8587611c64be365035f,indian gems and jewells certified 2 cts sterling silver ruby ring,"['jewellery', 'rings']",rnged7qumbsfdqku,5000.0,3500.0,30.0,"indian gems and jewells certified 2 cts sterling silver ruby ring
                         price: rs. 3,500
				
			indian gems and jewells offered ruby 2 carats 
925 silver ring certified by sgtl,sdi. this item is 
specially manufactured by indian gems and jewells own 
designers so high quality is ensured.
we do not compromise with the quality of the product so buy 
with confidence.
indian gems and jewells offered ruby 2 carats 
925 silver ring certified by sgtl,sdi. this item is 
specially manufactured by indian gems and jewells own 
designers so high quality is ensured.
we do not compromise with the quality of the product so buy 
with confidence.",no rating available,indian gems and jewells,"sales package: 1 ring, 1 ring box, 1 ring certificate pack of: 1 brand: indian gems and jewells model name: certified 2 cts model number: igjrb04 type: ring color: red, silver precious/artificial jewellery: semi precious jewellery ideal for: men, women collection: contemporary occasion: everyday, religious base material: sterling silver gemstone: ruby number of gemstones: 1 ruby setting: bezel ring size: 25 silver purity: s 925 silver color: silver silver weight: 5 g metal purity: 925 silver metal color: silver metal weight: 5 g natural/synthetic ruby: natural ruby ruby color: red ruby clarity: translucent ruby shape: round ruby weight: 2 carat certification: sgl inside ring circumference: 60.1 mm",30.0
17c6557d47fc05e8f99716c4938d4245,karatcraft valusha gold diamond 18 k ring,"['jewellery', 'rings']",rnge87fcqj9grkwz,16646.0,12094.0,27.35,"karatcraft valusha gold diamond 18 k ring
                         price: rs. 12,094
				
			a petite ring design with a sequence of diamonds. extremely comfortable and light weight. this ring design is affordable and exclusive. good for everyday wear
a petite ring design with a sequence of diamonds. extremely comfortable and light weight. this ring design is affordable and exclusive. good for everyday wear",no rating available,karatcraft,"pack of: 1 brand: karatcraft model name: valusha model number: rda0436_jk type: ring color: gold precious/artificial jewellery: precious jewellery ideal for: women, girls collection: cocktail occasion: everyday, love, wedding and engagement, workwear base material: gold gemstone: diamond setting: na ring size: 18 gold purity: 18 k gold weight: 3.02 metal weight: 3.02 natural/synthetic diamond: natural diamond diamond color: white diamond color grade: jk diamond clarity: si diamond shape: round number of diamonds: 11 diamond weight: 0.06 carat pearl type: na certification: bis hallmark",27.34590892706957
a0fc2fbb33527cbdceae0978e770b601,elite neckties necktie men's  combo,"['clothing', ""men's clothing"", ""elite neckties men's clothing""]",acbeb3489m4nqzbd,1199.0,399.0,66.72,elite neckties necktie men's  combo - buy elite neckties necktie men's  combo for only rs. 1199 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com,no rating available,unbranded,number of contents in sales package: 3 ideal for: men's primary product size: l style code: combo5 other details: designs of cufflinks may vary as per availiability,66.72226855713093
80f81155f425fed308df8787d254aff3,kundali pukhraj stone weight - 3.8 carat / 4.47 ratti gold sapphire 18 k ring,"['jewellery', 'rings']",rngeahg8gkfrk38b,45856.0,39875.0,13.04,kundali pukhraj stone weight - 3.8 carat / 4.47 ratti gold sapphire 18 k ring - buy kundali pukhraj stone weight - 3.8 carat / 4.47 ratti gold sapphire 18 k ring only for rs. 39875 from flipkart.com. only genuine products. 30 day replacement guarantee. free shipping. cash on delivery!,no rating available,kundali,"pack of: 1 brand: kundali model name: pukhraj stone weight - 3.8 carat / 4.47 ratti model number: 1102n type: ring color: yellow precious/artificial jewellery: precious jewellery ideal for: women, men collection: designer occasion: everyday, religious base material: gold gemstone: sapphire number of gemstones: 1 ring size: 26 gold purity: 18 k gold weight: 3.9 natural/synthetic sapphire: natural sapphire shape: oval sapphire weight: 3.8 carat certification: bis hallmark warranty summary: one year service warranty covered in warranty: manufacturing defect warranty service type: contact kundali jewels",13.043004187020236
27269e086e28f49aa13e57ca8209c596,"lee solid v-neck casual, party men's sweater","['clothing', ""men's clothing"", 'winter & seasonal wear', 'sweaters', 'lee sweaters']",swtedp7udhhtzy2y,2299.0,1494.0,35.02,"lee solid v-neck casual, party men's sweater
                         price: rs. 1,494
				
			get the perfect sweater for every occasion. this red sweater by lee, is a must have. this v-neck sweater with a slim fit and light material will make you look smart but keep you shielded from the cold.
get the perfect sweater for every occasion. this red sweater by lee, is a must have. this v-neck sweater with a slim fit and light material will make you look smart but keep you shielded from the cold.",no rating available,unbranded,"ideal for: men's occasion: casual, party pattern: solid fabric: 100% cotton reversible: no hooded: no neck: v-neck sleeve: full sleeve number of contents in sales package: pack of 1 style code: lesw1788",35.01522401043932
02a3f5da6364a06fbef5ce54e6604d74,myesquire square pot aroma electric burner lemongrass liquid air freshener,"['home decor & festive needs', 'candles & fragrances', 'home fragrances', 'handheld air fresheners', 'myesquire handheld air fresheners']",aired9ygjwg2gxuk,1600.0,628.0,60.75,buy myesquire square pot aroma electric burner lemongrass liquid air freshener for rs.628 online. myesquire square pot aroma electric burner lemongrass liquid air freshener at best prices with free shipping & cash on delivery. only genuine products. 30 day replacement guarantee.,no rating available,myesquire,"sales package: electric burner, electric bulb, aroma oil rose+lavender+lemongrass each 10 ml bottle number of contents in sales package: pack of 4 brand: myesquire model id: ebsy3x10rlgla fragrance: lemongrass quantity: 30 ml color: yellow weight: 1000 g",60.75000000000001
4f71ef074c3c97bc38520d22f893a867,myesquire black and white aroma burner combo lemongrass liquid air freshener,"['home decor & festive needs', 'candles & fragrances', 'home fragrances', 'aroma oils', 'myesquire aroma oils']",aire98pz7pc54sra,750.0,310.0,58.67,"myesquire black and white aroma burner combo lemongrass liquid air freshener (70 ml)
                         price: rs. 310
				
			illuminate every corner of your living room in style with this home fragrance burner diffuser combo that is brought to you by myesquire. this is a very unique, useful and value for money product for home decoration and fragrance. this combo contains diffuser pot, aroma burner, tea lights, aroma burner oil, aroma diffuser oil. how to use aroma burner pot: put a small amount 1-2 tea spoon of aroma oil on the top bowl surface of burner pot and light the tlight in the space under the bowl surface. after few minutes as the oil heats up, the fragrance will spread in the room. and you will be all set to enjoy the captivating aroma. keep it away from children as surface becomes hot. blow off tealight when optimum level of fragrance is acheived. how to use aroma diffuser pot: put around 10-15 ml of aroma diffuser oil in the bottle and place wooden cane reeds (4-5) in the pot after around 30-45 minutes oil will rise in the wooden reeds and start diffusing in the room. for better aroma effect use it in enclosed space and rotate reeds upside down after every 2-3 days.
illuminate every corner of your living room in style with this home fragrance burner diffuser combo that is brought to you by myesquire. this is a very unique, useful and value for money product for home decoration and fragrance. this combo contains diffuser pot, aroma burner, tea lights, aroma burner oil, aroma diffuser oil. how to use aroma burner pot: put a small amount 1-2 tea spoon of aroma oil on the top bowl surface of burner pot and light the tlight in the space under the bowl surface. after few minutes as the oil heats up, the fragrance will spread in the room. and you will be all set to enjoy the captivating aroma. keep it away from children as surface becomes hot. blow off tealight when optimum level of fragrance is acheived. how to use aroma diffuser pot: put around 10-15 ml of aroma diffuser oil in the bottle and place wooden cane reeds (4-5) in the pot after around 30-45 minutes oil will rise in the wooden reeds and start diffusing in the room. for better aroma effect use it in enclosed space and rotate reeds upside down after every 2-3 days.",no rating available,myesquire,"brand: myesquire quantity: 70 ml fragrance: lemongrass model id: bdblkwt2rlg color: black weight: 500 g number of contents in sales package: pack of 6 sales package: aroma diffuser pot, aroma burner, tea lights, diffuser reeds, decorative reeds, aroma diffuser oil 60ml, aroma burner oil 10 ml",58.666666666666664
